comment_message,created_time_comment,love_comment,like_comment,angry_comment,sad_comment,haha_comment,wow_comment,label_disagreement,label_antagonism,score_0_disagreement,score_1_disagreement,score_0_antagonism,score_1_antagonism,disagreement,antagonism,post_message,status_type,attachment_title,attachment_description,created_time_post,comment_count,love_post,like_post,angry_post,sad_post,haha_post,wow_post,shares,page_name,category,page_like_count,website,location_json,id_comment,id_post,id_page
"Deje de andar haciéndose la victima y llorando como una nena,  y gobierna como hombre y cumpla lo que prometió en campaña.",14-05-22 2:21,0,0,0,0,0,0,disagreement,antagonism,0.946911573,0.05308846,0.939526379,0.060473662,0,0,"Después de 20 años de calumnias y montajes de clanes políticos para doblegarnos. La Fiscalía, reconoce como determinadores en caso Universidad del Magdalena a agentes del Estado y paramilitares, que también pretendían asesinarme.

🔽🔽🔽
🔗https://t.co/agXkddjnXp",added_photos,,"Después de 20 años de calumnias y montajes de clanes políticos para doblegarnos. La Fiscalía, reconoce como determinadores en caso Universidad del Magdalena a agentes del Estado y paramilitares, que también pretendían asesinarme.

🔽🔽🔽
🔗https://t.co/agXkddjnXp",14-05-22 2:15,130,65,2643,18,14,28,17,914,Carlos Eduardo Caicedo Omar,Offentlig funksjonær,133853,http://www.nuestravozporelcambio.co,"{""city"": ""Santa Marta"", ""country"": ""Colombia""}",https://www.facebook.com/610708557080801/posts/578244843660506?comment_id=3253532181561242,233529716661745_578244843660506,2.34E+14
A ti te apoyo caicedo a Petro No.,14-05-22 2:24,0,1,0,0,0,0,disagreement,antagonism,0.789338291,0.210661724,0.63594389,0.36405611,0,0,"Después de 20 años de calumnias y montajes de clanes políticos para doblegarnos. La Fiscalía, reconoce como determinadores en caso Universidad del Magdalena a agentes del Estado y paramilitares, que también pretendían asesinarme.

🔽🔽🔽
🔗https://t.co/agXkddjnXp",added_photos,,"Después de 20 años de calumnias y montajes de clanes políticos para doblegarnos. La Fiscalía, reconoce como determinadores en caso Universidad del Magdalena a agentes del Estado y paramilitares, que también pretendían asesinarme.

🔽🔽🔽
🔗https://t.co/agXkddjnXp",14-05-22 2:15,130,65,2643,18,14,28,17,914,Carlos Eduardo Caicedo Omar,Offentlig funksjonær,133853,http://www.nuestravozporelcambio.co,"{""city"": ""Santa Marta"", ""country"": ""Colombia""}",https://www.facebook.com/610708557080801/posts/578244843660506?comment_id=578249650326692,233529716661745_578244843660506,2.34E+14
La verdad  siempre saldrá adelante. Carlos Caicedo,14-05-22 2:24,0,1,0,0,0,0,not disagreement,,0.028294539,0.971705496,,,1,,"Después de 20 años de calumnias y montajes de clanes políticos para doblegarnos. La Fiscalía, reconoce como determinadores en caso Universidad del Magdalena a agentes del Estado y paramilitares, que también pretendían asesinarme.

🔽🔽🔽
🔗https://t.co/agXkddjnXp",added_photos,,"Después de 20 años de calumnias y montajes de clanes políticos para doblegarnos. La Fiscalía, reconoce como determinadores en caso Universidad del Magdalena a agentes del Estado y paramilitares, que también pretendían asesinarme.

🔽🔽🔽
🔗https://t.co/agXkddjnXp",14-05-22 2:15,130,65,2643,18,14,28,17,914,Carlos Eduardo Caicedo Omar,Offentlig funksjonær,133853,http://www.nuestravozporelcambio.co,"{""city"": ""Santa Marta"", ""country"": ""Colombia""}",https://www.facebook.com/610708557080801/posts/578244843660506?comment_id=334746491930748,233529716661745_578244843660506,2.34E+14
Así es gobernador gracias a Dios su nombre está limpio los clanes y unos periódicos amarillista no hacían si no hablar y calumniar su buen nombre,14-05-22 2:25,0,7,0,0,1,0,disagreement,antagonism,0.511720836,0.488279194,0.866087914,0.133912057,0,0,"Después de 20 años de calumnias y montajes de clanes políticos para doblegarnos. La Fiscalía, reconoce como determinadores en caso Universidad del Magdalena a agentes del Estado y paramilitares, que también pretendían asesinarme.

🔽🔽🔽
🔗https://t.co/agXkddjnXp",added_photos,,"Después de 20 años de calumnias y montajes de clanes políticos para doblegarnos. La Fiscalía, reconoce como determinadores en caso Universidad del Magdalena a agentes del Estado y paramilitares, que también pretendían asesinarme.

🔽🔽🔽
🔗https://t.co/agXkddjnXp",14-05-22 2:15,130,65,2643,18,14,28,17,914,Carlos Eduardo Caicedo Omar,Offentlig funksjonær,133853,http://www.nuestravozporelcambio.co,"{""city"": ""Santa Marta"", ""country"": ""Colombia""}",https://www.facebook.com/610708557080801/posts/578244843660506?comment_id=3195222560718412,233529716661745_578244843660506,2.34E+14
"Sabíamos que usted era y es inocente, y por eso luchamos siempre a su lado!! Apoyo irrestricto para usted de mi parte!!",14-05-22 2:28,0,5,1,0,0,0,not disagreement,,0.055234104,0.944765866,,,1,,"Después de 20 años de calumnias y montajes de clanes políticos para doblegarnos. La Fiscalía, reconoce como determinadores en caso Universidad del Magdalena a agentes del Estado y paramilitares, que también pretendían asesinarme.

🔽🔽🔽
🔗https://t.co/agXkddjnXp",added_photos,,"Después de 20 años de calumnias y montajes de clanes políticos para doblegarnos. La Fiscalía, reconoce como determinadores en caso Universidad del Magdalena a agentes del Estado y paramilitares, que también pretendían asesinarme.

🔽🔽🔽
🔗https://t.co/agXkddjnXp",14-05-22 2:15,130,65,2643,18,14,28,17,914,Carlos Eduardo Caicedo Omar,Offentlig funksjonær,133853,http://www.nuestravozporelcambio.co,"{""city"": ""Santa Marta"", ""country"": ""Colombia""}",https://www.facebook.com/610708557080801/posts/578244843660506?comment_id=1020887048563007,233529716661745_578244843660506,2.34E+14
La verdad tarde que temprano sale a luz!🙏🏽👌🏽,14-05-22 2:28,0,0,0,0,0,0,not disagreement,,0.39233157,0.607668459,,,1,,"Después de 20 años de calumnias y montajes de clanes políticos para doblegarnos. La Fiscalía, reconoce como determinadores en caso Universidad del Magdalena a agentes del Estado y paramilitares, que también pretendían asesinarme.

🔽🔽🔽
🔗https://t.co/agXkddjnXp",added_photos,,"Después de 20 años de calumnias y montajes de clanes políticos para doblegarnos. La Fiscalía, reconoce como determinadores en caso Universidad del Magdalena a agentes del Estado y paramilitares, que también pretendían asesinarme.

🔽🔽🔽
🔗https://t.co/agXkddjnXp",14-05-22 2:15,130,65,2643,18,14,28,17,914,Carlos Eduardo Caicedo Omar,Offentlig funksjonær,133853,http://www.nuestravozporelcambio.co,"{""city"": ""Santa Marta"", ""country"": ""Colombia""}",https://www.facebook.com/610708557080801/posts/578244843660506?comment_id=417750253166255,233529716661745_578244843660506,2.34E+14
Por fin Carlos Eduardo Caicedo Omar que absuelto de esta infamia,14-05-22 2:28,0,0,0,0,0,0,not disagreement,,0.406328499,0.593671501,,,1,,"Después de 20 años de calumnias y montajes de clanes políticos para doblegarnos. La Fiscalía, reconoce como determinadores en caso Universidad del Magdalena a agentes del Estado y paramilitares, que también pretendían asesinarme.

🔽🔽🔽
🔗https://t.co/agXkddjnXp",added_photos,,"Después de 20 años de calumnias y montajes de clanes políticos para doblegarnos. La Fiscalía, reconoce como determinadores en caso Universidad del Magdalena a agentes del Estado y paramilitares, que también pretendían asesinarme.

🔽🔽🔽
🔗https://t.co/agXkddjnXp",14-05-22 2:15,130,65,2643,18,14,28,17,914,Carlos Eduardo Caicedo Omar,Offentlig funksjonær,133853,http://www.nuestravozporelcambio.co,"{""city"": ""Santa Marta"", ""country"": ""Colombia""}",https://www.facebook.com/610708557080801/posts/578244843660506?comment_id=550747726563101,233529716661745_578244843660506,2.34E+14
"La verdad siempre sale, bendiciones Dr Caicedo",14-05-22 2:28,0,3,0,0,0,0,not disagreement,,0.006343903,0.993656158,,,1,,"Después de 20 años de calumnias y montajes de clanes políticos para doblegarnos. La Fiscalía, reconoce como determinadores en caso Universidad del Magdalena a agentes del Estado y paramilitares, que también pretendían asesinarme.

🔽🔽🔽
🔗https://t.co/agXkddjnXp",added_photos,,"Después de 20 años de calumnias y montajes de clanes políticos para doblegarnos. La Fiscalía, reconoce como determinadores en caso Universidad del Magdalena a agentes del Estado y paramilitares, que también pretendían asesinarme.

🔽🔽🔽
🔗https://t.co/agXkddjnXp",14-05-22 2:15,130,65,2643,18,14,28,17,914,Carlos Eduardo Caicedo Omar,Offentlig funksjonær,133853,http://www.nuestravozporelcambio.co,"{""city"": ""Santa Marta"", ""country"": ""Colombia""}",https://www.facebook.com/610708557080801/posts/578244843660506?comment_id=1191221898347431,233529716661745_578244843660506,2.34E+14
????,14-05-22 2:28,0,0,0,0,0,0,not disagreement,,0.177025139,0.82297492,,,1,,"Después de 20 años de calumnias y montajes de clanes políticos para doblegarnos. La Fiscalía, reconoce como determinadores en caso Universidad del Magdalena a agentes del Estado y paramilitares, que también pretendían asesinarme.

🔽🔽🔽
🔗https://t.co/agXkddjnXp",added_photos,,"Después de 20 años de calumnias y montajes de clanes políticos para doblegarnos. La Fiscalía, reconoce como determinadores en caso Universidad del Magdalena a agentes del Estado y paramilitares, que también pretendían asesinarme.

🔽🔽🔽
🔗https://t.co/agXkddjnXp",14-05-22 2:15,130,65,2643,18,14,28,17,914,Carlos Eduardo Caicedo Omar,Offentlig funksjonær,133853,http://www.nuestravozporelcambio.co,"{""city"": ""Santa Marta"", ""country"": ""Colombia""}",https://www.facebook.com/610708557080801/posts/578244843660506?comment_id=711590986930069,233529716661745_578244843660506,2.34E+14
Es justo reconocer que todo lo que se decía sobre la responsabilidad de Caicedo en los crímenes la Fiscalía lo absolvió de toda responsabilidad.,14-05-22 2:29,0,13,0,0,2,0,disagreement,not antagonism,0.897744656,0.1022553,0.256938487,0.743061543,0,1,"Después de 20 años de calumnias y montajes de clanes políticos para doblegarnos. La Fiscalía, reconoce como determinadores en caso Universidad del Magdalena a agentes del Estado y paramilitares, que también pretendían asesinarme.

🔽🔽🔽
🔗https://t.co/agXkddjnXp",added_photos,,"Después de 20 años de calumnias y montajes de clanes políticos para doblegarnos. La Fiscalía, reconoce como determinadores en caso Universidad del Magdalena a agentes del Estado y paramilitares, que también pretendían asesinarme.

🔽🔽🔽
🔗https://t.co/agXkddjnXp",14-05-22 2:15,130,65,2643,18,14,28,17,914,Carlos Eduardo Caicedo Omar,Offentlig funksjonær,133853,http://www.nuestravozporelcambio.co,"{""city"": ""Santa Marta"", ""country"": ""Colombia""}",https://www.facebook.com/610708557080801/posts/578244843660506?comment_id=5141322865955614,233529716661745_578244843660506,2.34E+14
Duraron 20 h.p  años sin tomar decisiones por puro interés a favor de los clanes mafiosos de Santa Marta.,14-05-22 2:30,0,1,0,0,0,0,disagreement,antagonism,0.960971355,0.039028697,0.954856157,0.045143865,0,0,"Después de 20 años de calumnias y montajes de clanes políticos para doblegarnos. La Fiscalía, reconoce como determinadores en caso Universidad del Magdalena a agentes del Estado y paramilitares, que también pretendían asesinarme.

🔽🔽🔽
🔗https://t.co/agXkddjnXp",added_photos,,"Después de 20 años de calumnias y montajes de clanes políticos para doblegarnos. La Fiscalía, reconoce como determinadores en caso Universidad del Magdalena a agentes del Estado y paramilitares, que también pretendían asesinarme.

🔽🔽🔽
🔗https://t.co/agXkddjnXp",14-05-22 2:15,130,65,2643,18,14,28,17,914,Carlos Eduardo Caicedo Omar,Offentlig funksjonær,133853,http://www.nuestravozporelcambio.co,"{""city"": ""Santa Marta"", ""country"": ""Colombia""}",https://www.facebook.com/610708557080801/posts/578244843660506?comment_id=5346559382041550,233529716661745_578244843660506,2.34E+14
"de corazón le doy el voto a caicedo cada vez q se lanze ,pero por mucho q lo intente no puedo votar por petro ,él estuvo detrás de mucha barbaridades como por ejemplo el palacio de justicia y yo hasta el momento,no he perdido  la memoria .",14-05-22 2:33,0,3,0,0,1,0,disagreement,not antagonism,0.936066031,0.063933976,0.494164973,0.505834997,0,1,"Después de 20 años de calumnias y montajes de clanes políticos para doblegarnos. La Fiscalía, reconoce como determinadores en caso Universidad del Magdalena a agentes del Estado y paramilitares, que también pretendían asesinarme.

🔽🔽🔽
🔗https://t.co/agXkddjnXp",added_photos,,"Después de 20 años de calumnias y montajes de clanes políticos para doblegarnos. La Fiscalía, reconoce como determinadores en caso Universidad del Magdalena a agentes del Estado y paramilitares, que también pretendían asesinarme.

🔽🔽🔽
🔗https://t.co/agXkddjnXp",14-05-22 2:15,130,65,2643,18,14,28,17,914,Carlos Eduardo Caicedo Omar,Offentlig funksjonær,133853,http://www.nuestravozporelcambio.co,"{""city"": ""Santa Marta"", ""country"": ""Colombia""}",https://www.facebook.com/610708557080801/posts/578244843660506?comment_id=578249650326692&reply_comment_id=578254310326226,233529716661745_578244843660506,2.34E+14
Si las fiscalías uribistas tanto de Martínez Neira como la de Barbosa no pudieron cambiar la decisión es porque solo pudieron dilatar y dilatar pero nunca comprobar,14-05-22 2:34,0,2,0,0,0,0,disagreement,not antagonism,0.901769817,0.098230228,0.293632388,0.706367552,0,1,"Después de 20 años de calumnias y montajes de clanes políticos para doblegarnos. La Fiscalía, reconoce como determinadores en caso Universidad del Magdalena a agentes del Estado y paramilitares, que también pretendían asesinarme.

🔽🔽🔽
🔗https://t.co/agXkddjnXp",added_photos,,"Después de 20 años de calumnias y montajes de clanes políticos para doblegarnos. La Fiscalía, reconoce como determinadores en caso Universidad del Magdalena a agentes del Estado y paramilitares, que también pretendían asesinarme.

🔽🔽🔽
🔗https://t.co/agXkddjnXp",14-05-22 2:15,130,65,2643,18,14,28,17,914,Carlos Eduardo Caicedo Omar,Offentlig funksjonær,133853,http://www.nuestravozporelcambio.co,"{""city"": ""Santa Marta"", ""country"": ""Colombia""}",https://www.facebook.com/610708557080801/posts/578244843660506?comment_id=551086666425405,233529716661745_578244843660506,2.34E+14
🙏🙏🙏🧡💪💪💪,14-05-22 2:35,0,0,0,0,0,0,not disagreement,,0.130880192,0.869119823,,,1,,"Después de 20 años de calumnias y montajes de clanes políticos para doblegarnos. La Fiscalía, reconoce como determinadores en caso Universidad del Magdalena a agentes del Estado y paramilitares, que también pretendían asesinarme.

🔽🔽🔽
🔗https://t.co/agXkddjnXp",added_photos,,"Después de 20 años de calumnias y montajes de clanes políticos para doblegarnos. La Fiscalía, reconoce como determinadores en caso Universidad del Magdalena a agentes del Estado y paramilitares, que también pretendían asesinarme.

🔽🔽🔽
🔗https://t.co/agXkddjnXp",14-05-22 2:15,130,65,2643,18,14,28,17,914,Carlos Eduardo Caicedo Omar,Offentlig funksjonær,133853,http://www.nuestravozporelcambio.co,"{""city"": ""Santa Marta"", ""country"": ""Colombia""}",https://www.facebook.com/610708557080801/posts/578244843660506?comment_id=1227526168055579,233529716661745_578244843660506,2.34E+14
"Doctor Caicedo tanta humillación que sufrió, una cárcel que no mereció, si demandó la Ingrid usted tambien debe pedir una indemnización por tanta injusticia",14-05-22 2:36,0,0,0,0,0,0,disagreement,not antagonism,0.94238925,0.057610791,0.323162168,0.676837862,0,1,"Después de 20 años de calumnias y montajes de clanes políticos para doblegarnos. La Fiscalía, reconoce como determinadores en caso Universidad del Magdalena a agentes del Estado y paramilitares, que también pretendían asesinarme.

🔽🔽🔽
🔗https://t.co/agXkddjnXp",added_photos,,"Después de 20 años de calumnias y montajes de clanes políticos para doblegarnos. La Fiscalía, reconoce como determinadores en caso Universidad del Magdalena a agentes del Estado y paramilitares, que también pretendían asesinarme.

🔽🔽🔽
🔗https://t.co/agXkddjnXp",14-05-22 2:15,130,65,2643,18,14,28,17,914,Carlos Eduardo Caicedo Omar,Offentlig funksjonær,133853,http://www.nuestravozporelcambio.co,"{""city"": ""Santa Marta"", ""country"": ""Colombia""}",https://www.facebook.com/610708557080801/posts/578244843660506?comment_id=5527783617234491,233529716661745_578244843660506,2.34E+14
